Id,listing_id,listing_date,sale_date,is_renovated,amenity_score,OverallQual,OverallCond,GrLivArea,TotalBsmtSF,LotArea,property_age,years_since_remodel,total_baths,GarageCars,Fireplaces,dist_school_km,dist_hospital_km,dist_transit_km,renovation_cost_usd,local_interest_rate_pct,listing_month,Neighborhood,BldgType,HouseStyle,ExterQual,KitchenQual,CentralAir,sale_price,sale_price_market_adjusted,is_monitoring_stream
89,L-000089,2009-08-26,2009-10-08,1,48.4,3,2,1526,1013,8470,94,27,1.0,0,0,1.11,5.1,1.05,33300.0,5.0,8,IDOTRR,1Fam,1.5Fin,Fa,Fa,N,85000,85000,0
1218,L-001218,2009-08-27,2009-09-23,0,38.5,8,5,1314,1300,8640,0,0,3.0,2,0,1.52,3.44,3.06,0.0,5.0,8,Somerst,1Fam,1Story,Gd,Gd,Y,229456,229456,0
1400,L-001400,2009-08-28,2009-10-06,1,36.8,6,6,1608,976,6171,84,19,2.5,1,1,3.07,0.68,4.54,63200.0,5.0,8,SWISU,1Fam,1.5Fin,TA,Gd,Y,137450,137450,0
508,L-000508,2009-08-29,2009-09-10,0,43.4,6,5,1218,1218,7862,0,0,2.0,2,0,1.21,2.52,2.79,0.0,5.0,8,Somerst,1Fam,1Story,Gd,Gd,Y,208300,208300,0
342,L-000342,2009-09-01,2009-09-08,0,45.3,4,4,841,721,8400,59,59,1.0,1,0,2.08,1.9,4.41,0.0,4.99,9,SawyerW,1Fam,1Story,Fa,TA,Y,82000,82000,0
1389,L-001389,2009-09-02,2009-10-07,1,29.7,9,5,1746,1746,14892,3,2,3.0,3,2,3.75,1.76,2.8,89500.0,4.99,9,Gilbert,1Fam,1Story,Ex,Ex,Y,377500,377500,0
1166,L-001166,2009-09-02,2009-09-25,0,30.5,7,5,1502,1502,9541,0,0,2.0,2,0,2.62,3.18,2.07,0.0,4.99,9,NridgHt,1Fam,1Story,Gd,Gd,Y,233170,233170,0
295,L-000295,2009-09-03,2009-10-20,0,33.6,6,5,1644,1416,9600,56,56,2.0,2,2,2.83,1.47,2.68,0.0,4.99,9,NAmes,1Fam,1Story,TA,TA,Y,167000,167000,0
550,L-000550,2009-09-05,2009-11-11,1,36.9,7,5,2094,912,9375,6,5,2.5,2,1,2.14,2.72,2.38,108800.0,4.99,9,Somerst,1Fam,2Story,Gd,Gd,Y,263000,263000,0
786,L-000786,2009-09-08,2009-09-23,0,29.6,6,5,1342,1372,9790,42,42,2.0,2,1,5.33,2.83,2.38,0.0,4.99,9,NWAmes,1Fam,1Story,TA,TA,Y,161500,161500,0
1371,L-001371,2009-09-09,2009-10-10,1,59.5,4,6,1374,840,5400,89,59,1.0,1,0,0.57,4.87,0.38,39600.0,4.99,9,OldTown,1Fam,1.5Fin,Fa,TA,Y,105000,105000,0
6,L-000006,2009-09-10,2009-10-11,1,31.9,5,5,1362,796,14115,16,14,2.5,2,0,3.16,3.86,0.86,37900.0,4.99,9,Mitchel,1Fam,1.5Fin,TA,TA,Y,143000,143000,0
384,L-000384,2009-09-15,2009-10-05,1,42.8,6,3,784,784,9000,81,59,1.0,2,0,1.8,1.7,4.24,13800.0,4.99,9,SawyerW,1Fam,1.5Unf,TA,TA,N,76000,76000,0
613,L-000613,2009-09-15,2009-11-10,0,30.2,8,5,1872,1299,11885,8,8,3.5,2,1,3.18,2.16,2.47,0.0,4.99,9,CollgCr,1Fam,2Story,Gd,Ex,Y,261500,261500,0
761,L-000761,2009-09-16,2009-10-22,0,32.3,6,6,864,864,9100,50,50,1.0,1,0,3.24,1.72,2.1,0.0,4.99,9,NAmes,1Fam,1Story,TA,TA,Y,127500,127500,0
374,L-000374,2009-09-16,2009-11-13,0,35.6,5,6,1319,608,10634,56,56,2.0,1,0,2.5,1.7,1.76,0.0,4.99,9,NAmes,1Fam,1Story,TA,TA,Y,123000,123000,0
1432,L-001432,2009-09-16,2009-10-09,0,36.2,6,6,958,958,4928,33,33,2.0,2,0,1.62,2.7,2.34,0.0,4.99,9,NPkVill,TwnhsE,1Story,TA,TA,Y,143750,143750,0
1016,L-001016,2009-09-17,2009-11-05,0,21.7,8,6,1665,810,8400,8,8,3.5,2,0,5.21,4.17,3.17,0.0,4.99,9,NWAmes,1Fam,2Story,Gd,Gd,Y,227000,227000,0
911,L-000911,2009-09-19,2010-01-14,0,36.5,5,5,2274,1105,11600,50,50,2.0,2,0,2.62,3.23,1.65,0.0,4.99,9,NAmes,Duplex,2Story,TA,TA,Y,154300,151200,1
333,L-000333,2009-09-20,2009-10-27,1,31.8,8,5,1629,3206,10655,6,5,3.0,3,1,1.83,5.14,2.19,75600.0,4.99,9,NridgHt,1Fam,1Story,Gd,Gd,Y,284000,284000,0
652,L-000652,2009-09-21,2009-10-15,1,41.4,4,5,1510,755,9084,69,59,2.0,1,1,1.42,5.0,1.6,30200.0,4.99,9,Edwards,1Fam,2Story,TA,TA,Y,108000,108000,0
1204,L-001204,2009-09-22,2009-10-22,1,29.8,7,5,1630,1630,9750,9,8,2.0,2,1,3.08,2.1,3.15,54800.0,4.99,9,CollgCr,1Fam,1Story,Gd,Gd,Y,213000,213000,0
400,L-000400,2009-09-22,2009-10-11,1,39.8,7,5,1550,1092,8125,3,2,3.0,2,0,1.8,2.31,2.39,74700.0,4.99,9,Somerst,1Fam,2Story,Gd,Gd,Y,241000,241000,0
762,L-000762,2009-09-27,2009-10-23,1,49.0,5,5,1301,1145,6911,85,59,1.0,2,0,2.93,0.77,2.15,29100.0,4.99,9,BrkSide,1Fam,1Story,TA,Fa,Y,100000,100000,0
1306,L-001306,2009-09-28,2009-11-21,1,29.8,9,5,1652,1652,13173,3,2,3.0,2,2,2.38,2.89,3.67,60100.0,4.99,9,NridgHt,1Fam,1Story,Gd,Ex,Y,325000,325000,0
1123,L-001123,2009-09-28,2009-10-18,0,35.8,4,3,960,672,8926,53,53,1.0,1,0,1.76,5.26,1.02,0.0,4.99,9,Edwards,1Fam,1Story,TA,TA,Y,112000,112000,0
912,L-000912,2009-09-29,2009-10-17,1,30.4,5,7,1268,1268,9286,32,20,1.5,1,0,3.0,2.55,2.1,29500.0,4.99,9,CollgCr,1Fam,1Story,TA,Gd,Y,143500,143500,0
810,L-000810,2009-10-01,2009-11-16,1,55.9,5,5,2138,849,8100,111,44,2.0,2,0,0.61,5.26,0.66,51300.0,4.98,10,OldTown,1Fam,2.5Unf,TA,TA,N,106000,106000,0
167,L-000167,2009-10-05,2009-11-17,1,23.2,5,5,1867,1617,10708,54,16,2.0,1,3,5.7,2.9,2.97,53800.0,4.98,10,ClearCr,1Fam,1Story,Gd,TA,Y,190000,190000,0
1049,L-001049,2009-10-08,2009-11-15,1,33.2,5,4,1771,0,21750,49,3,1.0,2,1,2.95,5.16,0.58,30100.0,4.98,10,Mitchel,1Fam,1Story,TA,TA,Y,115000,115000,0
638,L-000638,2009-10-11,2009-11-12,0,62.0,5,4,1387,811,6000,55,55,2.0,1,0,0.46,5.09,0.35,0.0,4.98,10,OldTown,2fmCon,1.5Fin,TA,Gd,Y,93000,93000,0
1293,L-001293,2009-10-12,2009-12-06,1,61.4,5,4,2372,994,6600,117,44,2.0,1,0,0.5,4.44,0.37,65000.0,4.98,10,OldTown,1Fam,2Story,TA,TA,N,107500,107500,0
222,L-000222,2009-10-12,2009-12-13,0,30.0,6,5,2267,1010,8068,7,7,2.5,2,1,3.79,1.51,3.36,0.0,4.98,10,Gilbert,1Fam,2Story,Gd,Gd,Y,200000,200000,0
1065,L-001065,2009-10-13,2009-11-05,0,30.6,5,6,1154,1154,11000,43,43,1.5,2,1,2.83,2.26,2.77,0.0,4.98,10,NAmes,1Fam,1Story,TA,TA,Y,154000,154000,0
461,L-000461,2009-10-14,2009-12-14,0,43.1,8,5,1935,832,8004,0,0,3.5,2,0,1.17,2.84,2.84,0.0,4.98,10,Somerst,1Fam,2Story,Gd,TA,Y,263435,263435,0
76,L-000076,2009-10-17,2009-11-18,0,41.4,4,5,988,462,1596,36,36,2.0,1,0,1.93,1.75,2.69,0.0,4.98,10,MeadowV,Twnhs,SLvl,TA,TA,Y,91000,91000,0
147,L-000147,2009-10-22,2009-11-11,1,47.1,5,7,875,715,6120,78,16,2.0,1,0,2.68,0.49,2.69,22100.0,4.98,10,BrkSide,1Fam,1Story,TA,TA,Y,105000,105000,0
1302,L-001302,2009-10-23,2009-11-24,1,32.9,6,7,1494,771,7500,67,59,1.0,1,2,1.85,2.24,5.39,40700.0,4.98,10,Crawfor,1Fam,2Story,TA,Gd,Y,177500,177500,0
726,L-000726,2009-10-23,2009-11-17,0,33.0,4,6,864,864,6960,39,39,1.0,2,0,3.02,1.94,1.7,0.0,4.98,10,NAmes,1Fam,1Story,TA,Gd,Y,120500,120500,0
496,L-000496,2009-10-26,2009-11-07,1,40.0,4,5,720,720,7879,89,59,1.0,0,0,1.32,3.69,1.85,10200.0,4.98,10,IDOTRR,1Fam,1Story,TA,TA,N,34900,34900,0
1253,L-001253,2009-10-27,2009-11-19,0,31.9,5,6,874,864,9858,41,41,2.0,1,0,2.78,6.78,0.69,0.0,4.98,10,Mitchel,1Fam,1Story,TA,TA,Y,130000,130000,0
1366,L-001366,2009-10-27,2010-01-04,0,39.9,7,5,1674,814,7500,10,10,3.5,2,0,1.65,3.5,1.72,0.0,4.98,10,Somerst,1Fam,2Story,Gd,Gd,Y,216000,216900,1
833,L-000833,2009-10-28,2010-01-01,0,29.9,7,6,1829,941,9548,7,7,3.5,2,1,3.08,2.6,2.16,0.0,4.98,10,CollgCr,1Fam,2Story,Gd,Gd,Y,237000,224700,1
788,L-000788,2009-10-28,2010-01-10,0,32.5,7,5,2084,956,10142,6,6,3.5,2,0,2.07,2.26,3.94,0.0,4.98,10,SawyerW,1Fam,2Story,Gd,Gd,Y,233000,236700,1
8,L-000008,2009-10-28,2009-11-27,0,34.1,7,6,2090,1107,10382,36,36,3.5,2,2,3.88,3.92,3.2,0.0,4.98,10,NWAmes,1Fam,2Story,TA,TA,Y,200000,200000,0
727,L-000727,2009-10-30,2009-12-07,1,35.8,6,9,1680,880,21695,21,2,3.0,2,1,2.3,1.17,4.24,42000.0,4.98,10,Crawfor,1Fam,1Story,Gd,Gd,Y,222000,222000,0
73,L-000073,2009-11-03,2009-12-12,0,27.1,7,5,1718,832,10141,11,11,2.5,2,1,5.39,1.5,3.67,0.0,5.0,11,Gilbert,1Fam,2Story,TA,TA,Y,185000,185000,0
1178,L-001178,2009-11-03,2009-12-01,1,64.2,6,8,1224,818,3950,83,5,1.0,1,0,0.59,4.92,0.36,56100.0,5.0,11,OldTown,1Fam,1.5Fin,TA,TA,Y,115000,115000,0
607,L-000607,2009-11-03,2009-11-21,0,30.9,5,5,1040,1040,12464,13,13,2.0,2,0,2.55,3.34,1.9,0.0,5.0,11,CollgCr,1Fam,1Story,TA,Gd,Y,152000,152000,0
463,L-000463,2009-11-07,2009-12-12,0,42.1,5,5,864,864,8281,44,44,1.0,1,1,0.93,2.46,3.39,0.0,5.0,11,Sawyer,1Fam,1Story,TA,TA,Y,62383,62383,0
883,L-000883,2009-11-08,2009-12-13,1,27.0,6,5,1593,808,9636,17,16,2.5,2,1,4.25,1.89,3.83,81800.0,5.0,11,Gilbert,1Fam,2Story,TA,TA,Y,178000,178000,0
1263,L-001263,2009-11-08,2009-11-25,1,23.5,4,5,1788,1104,11250,52,20,2.0,1,2,4.46,3.68,3.02,37700.0,5.0,11,ClearCr,1Fam,1.5Fin,TA,TA,Y,161500,161500,0
1131,L-001131,2009-11-09,2009-12-06,1,41.0,4,3,1981,1122,7804,81,59,3.0,2,2,2.64,0.6,2.61,98300.0,5.0,11,SWISU,1Fam,1.5Fin,TA,Gd,Y,135000,135000,0
1126,L-001126,2009-11-12,2009-11-23,0,32.4,4,5,1005,1005,10434,54,54,1.0,2,1,2.82,1.93,2.32,0.0,5.0,11,NAmes,1Fam,1Story,TA,Fa,Y,115000,115000,0
1277,L-001277,2009-11-16,2009-12-24,0,22.0,6,6,1395,723,12936,37,37,2.0,2,1,5.44,4.27,2.6,0.0,5.0,11,NWAmes,1Fam,2Story,TA,TA,Y,162000,162000,0
348,L-000348,2009-11-19,2009-12-23,0,32.6,6,5,1478,1478,17600,49,49,3.0,2,2,2.41,2.36,2.33,0.0,5.0,11,NAmes,1Fam,1Story,TA,TA,Y,157500,157500,0
284,L-000284,2009-11-23,2009-12-14,1,42.7,8,5,1468,1468,9612,1,0,2.0,3,1,1.3,3.43,2.25,57300.0,5.0,11,Somerst,1Fam,1Story,Gd,Gd,Y,244600,244600,0
495,L-000495,2009-11-23,2009-12-10,1,66.6,5,8,886,190,5784,71,13,1.0,1,0,0.55,4.33,0.27,35600.0,5.0,11,OldTown,1Fam,1Story,TA,TA,Y,91300,91300,0
1324,L-001324,2009-11-26,2009-12-20,1,36.4,4,7,708,420,5330,69,59,1.0,0,0,3.12,0.83,3.14,15700.0,5.0,11,BrkSide,1Fam,1Story,Fa,Fa,Y,82500,82500,0
708,L-000708,2009-12-05,2009-12-26,0,28.8,8,5,1324,1324,6240,3,3,3.0,2,1,2.19,3.66,4.43,0.0,4.96,12,NridgHt,TwnhsE,1Story,Gd,Gd,Y,254000,254000,0
659,L-000659,2009-12-06,2010-01-23,1,40.9,6,5,1458,912,17503,62,60,1.5,1,1,2.45,1.84,1.54,27100.0,4.96,12,NAmes,1Fam,1.5Fin,TA,TA,Y,97500,96300,1
110,L-000110,2009-12-10,2010-01-11,0,22.8,6,6,1844,1844,11751,33,33,2.0,2,1,4.41,3.74,3.68,0.0,4.96,12,NWAmes,1Fam,1Story,TA,TA,Y,190000,192400,1
906,L-000906,2009-12-10,2010-02-01,0,32.9,5,5,1063,1056,9920,56,56,2.0,1,0,2.6,2.18,2.04,0.0,4.96,12,NAmes,1Fam,1Story,TA,TA,Y,128000,123600,1
712,L-000712,2009-12-13,2010-01-07,1,40.3,4,7,1178,859,8712,110,60,1.0,1,0,1.36,5.38,1.12,32000.0,4.96,12,IDOTRR,1Fam,1.5Fin,TA,TA,Y,102776,101200,1
1243,L-001243,2009-12-23,2010-01-23,0,23.4,7,6,1173,1053,10625,36,36,3.0,2,2,3.63,4.83,3.44,0.0,4.96,12,NWAmes,1Fam,SFoyer,TA,Gd,Y,170000,168400,1
100,L-000100,2009-12-23,2010-01-08,0,33.6,4,5,1225,950,9320,51,51,2.5,0,0,2.82,1.9,1.81,0.0,4.96,12,NAmes,1Fam,1Story,TA,TA,Y,128950,126300,1
46,L-000046,2009-12-30,2010-02-03,0,28.8,9,5,1752,1752,7658,5,5,3.0,2,1,2.35,5.19,2.34,0.0,4.96,12,NridgHt,TwnhsE,1Story,Ex,Ex,Y,319900,319100,1
626,L-000626,2010-01-05,2010-02-07,0,30.3,6,6,1116,1116,10000,48,48,1.5,2,0,3.48,2.2,1.97,0.0,4.95,1,NAmes,1Fam,1Story,TA,TA,Y,160000,162500,1
39,L-000039,2010-01-07,2010-01-24,1,31.7,5,7,1057,1057,7922,57,3,2.0,1,0,3.77,1.6,1.99,29800.0,4.95,1,NAmes,1Fam,1Story,TA,Gd,Y,109000,109400,1
238,L-000238,2010-01-08,2010-02-09,1,36.0,7,7,1744,996,9453,17,7,2.5,2,0,1.54,2.32,3.66,79800.0,4.95,1,SawyerW,1Fam,2Story,Gd,Gd,Y,194500,198000,1
899,L-000899,2010-01-09,2010-03-23,1,29.2,9,5,2364,2330,12919,1,0,3.5,3,2,2.58,3.36,2.73,90500.0,4.95,1,NridgHt,1Fam,1Story,Ex,Ex,Y,611657,638300,1
101,L-000101,2010-01-11,2010-02-04,1,23.8,6,7,1610,1610,10603,33,9,3.0,2,2,3.76,3.65,4.26,41400.0,4.95,1,NWAmes,1Fam,1Story,TA,Gd,Y,205000,201600,1
1417,L-001417,2010-01-12,2010-04-09,1,53.9,4,6,2290,777,11340,125,60,2.0,2,0,0.84,5.24,0.44,56700.0,4.95,1,OldTown,2fmCon,2Story,TA,TA,Y,122500,132100,1
1000,L-001000,2010-01-13,2010-02-02,0,30.5,7,5,1208,1187,6762,4,4,3.0,2,0,2.35,2.87,3.15,0.0,4.95,1,CollgCr,1Fam,1Story,Gd,Gd,Y,206000,209000,1
345,L-000345,2010-01-13,2010-04-12,0,43.3,5,3,1112,536,2592,34,34,1.5,1,0,1.87,1.56,2.23,0.0,4.95,1,MeadowV,TwnhsE,2Story,TA,TA,Y,85000,87200,1
656,L-000656,2010-01-13,2010-03-02,0,40.0,6,5,1092,525,1680,39,39,1.5,1,0,2.03,4.17,1.06,0.0,4.95,1,BrDale,Twnhs,2Story,TA,TA,Y,88000,89000,1
212,L-000212,2010-01-16,2010-03-20,0,32.5,6,5,1212,1212,10420,1,1,2.0,2,0,2.03,5.78,1.33,0.0,4.95,1,Edwards,1Fam,1Story,TA,Gd,Y,186000,198400,1
119,L-000119,2010-01-17,2010-05-10,0,36.8,7,5,3222,1673,12376,20,20,4.0,3,2,1.74,1.73,3.35,0.0,4.95,1,SawyerW,1Fam,2Story,TA,Gd,Y,320000,340900,1
1457,L-001457,2010-01-18,2010-02-25,1,24.3,6,6,2073,1542,13175,32,22,3.0,2,2,4.38,3.51,2.74,80300.0,4.95,1,NWAmes,1Fam,1Story,TA,TA,Y,210000,215800,1
289,L-000289,2010-01-19,2010-02-11,0,40.6,5,5,900,882,9819,43,43,1.0,1,0,1.0,2.52,3.91,0.0,4.95,1,Sawyer,1Fam,1Story,TA,TA,Y,122000,123800,1
414,L-000414,2010-01-22,2010-03-10,1,62.9,5,6,1028,1008,8960,83,60,1.0,2,1,0.69,3.79,0.42,33300.0,4.95,1,OldTown,1Fam,1Story,TA,TA,Y,115000,116100,1
836,L-000836,2010-01-22,2010-02-24,1,44.7,4,7,1067,1067,9600,60,15,2.0,2,0,0.67,2.82,4.11,19800.0,4.95,1,Sawyer,1Fam,1Story,TA,Gd,Y,128000,135100,1
988,L-000988,2010-01-22,2010-04-07,1,31.5,9,5,1940,1930,10159,1,0,3.5,3,1,1.89,5.28,2.13,54500.0,4.95,1,NridgHt,1Fam,1Story,Ex,Ex,Y,395192,399200,1
715,L-000715,2010-01-26,2010-03-03,1,42.8,6,8,1479,725,13517,34,5,2.5,2,0,0.86,2.51,3.54,56100.0,4.95,1,Sawyer,1Fam,2Story,Gd,Gd,Y,130500,131600,1
1195,L-001195,2010-01-27,2010-03-09,0,44.0,6,7,1352,663,9364,41,41,1.5,1,0,0.84,2.14,3.65,0.0,4.95,1,Sawyer,1Fam,2Story,TA,TA,Y,158000,163000,1
369,L-000369,2010-01-27,2010-03-08,0,34.1,5,6,1268,1268,7800,56,56,1.0,1,1,2.16,1.82,3.28,0.0,4.95,1,NAmes,1Fam,1Story,TA,TA,Y,132000,133800,1
965,L-000965,2010-01-28,2010-02-16,1,28.0,7,5,1894,817,11316,8,7,3.5,2,1,3.09,2.22,4.82,79800.0,4.95,1,Timber,1Fam,2Story,Gd,Gd,Y,214900,212200,1
1167,L-001167,2010-01-30,2010-02-27,0,29.4,8,5,1694,1694,10475,2,2,2.0,3,0,3.45,2.64,1.88,0.0,4.95,1,CollgCr,1Fam,1Story,Gd,Gd,Y,245350,246500,1
64,L-000064,2010-01-31,2010-04-04,1,58.0,7,6,1710,576,10300,89,60,2.0,2,0,1.03,3.99,0.39,61800.0,4.95,1,OldTown,1Fam,2Story,TA,TA,Y,140000,145500,1
628,L-000628,2010-02-01,2010-03-24,1,30.9,6,6,1520,1156,9600,55,38,2.0,1,2,3.18,2.06,2.28,58900.0,4.9,2,NAmes,1Fam,SLvl,TA,TA,Y,153000,153600,1
961,L-000961,2010-02-01,2010-02-11,1,38.1,5,7,858,858,7207,52,2,2.0,0,0,3.15,0.67,2.93,18500.0,4.9,2,BrkSide,1Fam,1Story,TA,TA,Y,116500,120400,1
373,L-000373,2010-02-04,2010-02-18,0,32.9,6,5,752,744,7175,26,26,2.0,1,0,2.42,1.8,3.42,0.0,4.9,2,SawyerW,TwnhsE,1Story,TA,TA,Y,125000,126800,1
1217,L-001217,2010-02-04,2010-04-16,0,51.2,6,5,1902,0,8930,32,32,2.0,2,0,0.7,2.31,3.19,0.0,4.9,2,Sawyer,Duplex,1.5Fin,TA,TA,Y,112000,116700,1
240,L-000240,2010-02-06,2010-04-16,1,34.7,6,4,1487,735,8741,65,60,1.5,1,1,1.66,5.15,1.48,52400.0,4.9,2,Edwards,1Fam,1.5Fin,TA,TA,Y,113000,117100,1
1284,L-001284,2010-02-08,2010-04-09,0,33.1,6,5,1824,912,9400,39,39,3.0,0,0,2.38,6.23,0.79,0.0,4.9,2,Mitchel,Duplex,2Story,TA,TA,Y,139000,136800,1
1429,L-001429,2010-02-08,2010-02-27,1,58.3,5,7,804,788,7200,70,18,2.0,1,2,0.63,4.58,0.4,36500.0,4.9,2,OldTown,1Fam,1Story,TA,Gd,Y,119000,123700,1
234,L-000234,2010-02-08,2010-02-23,0,31.0,5,6,894,894,10650,34,34,2.0,1,0,3.11,2.63,1.63,0.0,4.9,2,CollgCr,1Fam,1Story,TA,TA,Y,128200,126600,1
1285,L-001285,2010-02-09,2010-03-15,1,40.8,6,7,2447,804,9638,91,20,2.0,1,1,3.73,0.81,2.52,61800.0,4.9,2,SWISU,1Fam,1.5Fin,TA,Gd,Y,169000,171100,1
245,L-000245,2010-02-09,2010-05-18,1,35.3,7,5,2110,948,8880,16,8,3.5,2,2,1.87,1.73,4.08,72300.0,4.9,2,SawyerW,1Fam,2Story,Gd,Gd,Y,205000,216500,1
370,L-000370,2010-02-09,2010-03-25,1,32.3,5,7,1287,1063,9830,51,4,2.0,2,1,3.03,1.56,2.84,35200.0,4.9,2,NAmes,1Fam,1Story,TA,Gd,Y,162000,163800,1
731,L-000731,2010-02-10,2010-03-16,1,42.6,8,5,1616,1595,5389,15,14,3.0,2,1,0.85,6.91,1.27,43700.0,4.9,2,StoneBr,TwnhsE,1Story,Gd,Gd,Y,236500,235700,1
504,L-000504,2010-02-11,2010-03-04,1,36.4,7,8,1801,1501,15602,51,13,3.0,2,2,1.82,1.4,5.31,71200.0,4.9,2,Crawfor,1Fam,1Story,TA,TA,Y,289000,296700,1
201,L-000201,2010-02-12,2010-03-08,1,37.4,4,5,1121,1121,8546,7,6,2.0,2,0,1.98,5.99,1.39,30200.0,4.9,2,Edwards,1Fam,1Story,TA,TA,Y,140000,143700,1
1354,L-001354,2010-02-13,2010-03-17,1,47.8,8,5,3238,2033,14720,15,14,3.5,3,1,0.66,5.87,0.94,140900.0,4.9,2,NoRidge,1Fam,1.5Fin,Gd,Gd,Y,410000,411200,1
1066,L-001066,2010-02-15,2010-04-15,1,26.5,7,5,2260,1306,14000,14,13,3.5,2,0,3.31,3.05,3.47,117100.0,4.9,2,ClearCr,1Fam,2Story,Gd,Gd,Y,328000,342600,1
17,L-000017,2010-02-16,2010-03-11,0,32.4,6,7,1004,1004,11241,40,40,2.0,2,1,3.01,1.7,2.46,0.0,4.9,2,NAmes,1Fam,1Story,TA,TA,Y,149000,150000,1
1271,L-001271,2010-02-16,2010-04-08,0,24.7,7,6,1524,1332,23595,31,31,2.5,2,1,4.05,3.07,3.49,0.0,4.9,2,ClearCr,1Fam,1Story,Gd,Gd,Y,260000,275000,1
950,L-000950,2010-02-17,2010-03-07,1,22.2,6,7,1381,1161,9360,38,4,2.5,2,1,4.56,4.31,3.37,38600.0,4.9,2,NWAmes,1Fam,1Story,TA,Gd,Y,197500,201700,1
568,L-000568,2010-02-19,2010-03-06,0,29.7,7,5,1535,1517,10171,6,6,2.0,2,0,1.93,4.75,3.55,0.0,4.9,2,NridgHt,1Fam,1Story,Gd,Gd,Y,214000,222600,1
767,L-000767,2010-02-20,2010-03-18,0,22.4,7,5,1714,980,10421,22,22,2.5,2,1,4.83,4.07,3.09,0.0,4.9,2,NWAmes,1Fam,2Story,TA,TA,Y,196500,205700,1
1459,L-001459,2010-02-23,2010-04-04,1,31.8,5,6,1078,1078,9717,60,14,2.0,1,0,3.14,1.56,3.0,37500.0,4.9,2,NAmes,1Fam,1Story,TA,Gd,Y,142125,144900,1
1106,L-001106,2010-02-25,2010-04-13,1,45.7,8,5,2622,1463,12256,16,15,3.5,2,2,0.75,7.34,0.9,88000.0,4.9,2,NoRidge,1Fam,2Story,Gd,Gd,Y,325000,335800,1
773,L-000773,2010-02-26,2010-03-16,0,32.3,6,5,1117,1029,7819,34,34,2.0,2,1,2.23,4.81,1.32,0.0,4.9,2,Edwards,1Fam,SLvl,TA,TA,Y,107000,109300,1
1447,L-001447,2010-03-01,2010-04-23,0,32.4,5,7,1188,1188,26142,48,48,1.0,1,0,2.72,6.34,0.68,0.0,4.88,3,Mitchel,1Fam,1Story,TA,TA,Y,157900,157700,1
277,L-000277,2010-03-02,2010-04-22,0,32.3,7,5,1560,1560,9196,7,7,2.0,2,0,2.75,4.87,0.84,0.0,4.88,3,Mitchel,1Fam,1Story,Gd,Gd,Y,201000,208800,1
241,L-000241,2010-03-02,2010-04-23,0,39.8,8,5,1566,1566,9000,2,2,3.0,2,0,1.44,3.89,2.24,0.0,4.88,3,Somerst,1Fam,1Story,Gd,Gd,Y,262500,274500,1
1251,L-001251,2010-03-03,2010-04-18,0,33.2,7,5,2110,2110,11160,42,42,3.5,2,2,3.04,2.02,1.52,0.0,4.88,3,NAmes,1Fam,1Story,Gd,Ex,Y,244000,255800,1
1458,L-001458,2010-03-04,2010-05-17,1,38.7,7,9,2340,1152,9042,69,4,2.0,1,2,1.63,1.21,5.34,85200.0,4.88,3,Crawfor,1Fam,2Story,Ex,Gd,Y,266500,268900,1
215,L-000215,2010-03-05,2010-03-25,0,28.4,6,7,1392,689,10900,33,33,1.5,1,0,3.33,2.6,2.64,0.0,4.88,3,CollgCr,1Fam,2Story,TA,TA,Y,161750,160100,1
325,L-000325,2010-03-06,2010-06-15,1,38.5,7,7,2978,710,11275,43,3,2.5,2,1,3.17,2.48,3.08,112100.0,4.88,3,NAmes,1Fam,SLvl,Gd,Gd,Y,242000,264100,1
1439,L-001439,2010-03-06,2010-04-01,1,69.7,6,7,1236,912,7407,53,14,2.0,2,0,0.48,2.91,0.31,35800.0,4.88,3,OldTown,1Fam,1Story,TA,TA,Y,149700,154000,1
79,L-000079,2010-03-08,2010-04-16,0,41.5,4,5,1768,1768,10778,42,42,2.0,0,0,0.81,3.32,4.03,0.0,4.88,3,Sawyer,Duplex,1Story,TA,TA,N,136500,140200,1
699,L-000699,2010-03-09,2010-04-07,1,42.3,5,8,894,894,8450,45,1,2.0,1,1,0.8,2.78,4.62,21600.0,4.88,3,Sawyer,1Fam,1Story,TA,TA,Y,138500,146000,1
386,L-000386,2010-03-09,2010-04-06,1,34.0,8,5,1269,1256,3182,6,5,2.0,2,1,1.89,7.27,0.98,68900.0,4.88,3,Blmngtn,TwnhsE,1Story,Gd,Gd,Y,192000,206300,1
1050,L-001050,2010-03-10,2010-04-08,1,32.0,4,7,930,0,11100,64,4,1.0,1,0,2.3,6.09,1.07,17500.0,4.88,3,Edwards,1Fam,1Story,TA,Gd,Y,84900,89200,1
758,L-000758,2010-03-10,2010-04-20,0,45.6,6,5,1386,672,11616,32,32,2.5,2,1,0.71,2.32,3.58,0.0,4.88,3,Sawyer,1Fam,2Story,TA,TA,Y,158900,165700,1
1012,L-001012,2010-03-11,2010-05-01,0,32.3,5,5,1664,0,9825,45,45,2.0,0,0,1.96,5.84,1.49,0.0,4.88,3,Edwards,Duplex,1Story,TA,TA,N,100000,103400,1
749,L-000749,2010-03-11,2010-03-23,0,47.2,7,5,1720,1720,10593,14,14,3.0,2,1,0.7,6.85,0.82,0.0,4.88,3,NoRidge,1Fam,1Story,Gd,Gd,Y,260400,262000,1
